310145	She will become a doctor in two years.	581295	वह दो सालों में डॉक्टर बन जाएगी।
310276	She is two years senior to you.	2040812	वह तुमसे दो साल से बड़ी है।
310276	She is two years senior to you.	2040813	वह आप से दो साल से बड़ी हैं।
310326	She speaks a little Arabic.	2079437	वह थोड़ी सी अरबी बोलती है।
310326	She speaks a little Arabic.	2079439	वे थोड़ी सी अरबी बोलती हैं।
310372	How long has she been sick?	486303	वह कितने दिनों से बीमार है?
310399	She always works hard.	477721	वह हमेशा मन लगाकर काम करती है।
310404	She always tries something new.	491868	वह हमेशा कोई नया काम आज़माती रहती है।
310426	She is always dressed in black.	518694	वह हमेशा काले कपड़े पहनती है।
310433	She always smiles at me.	2040427	वह हमेशा मेरी तरफ़ मुस्कुराती है।
310433	She always smiles at me.	2040428	वे हमेशा मेरी तरफ़ मुस्कुराती हैं।
310528	She is well known in both India and China.	487754	वह भारत और चीन दोनो में बहुत प्रसिद्ध है।
310528	She is well known in both India and China.	487756	वह भारत और चीन दोनो में बहुत मशहूर है।
310530	She is living in some village in India.	450944	वह भारत के किसी गाँव में रह रही है।
310555	She smiled happily.	494122	उसने खुशी से मुस्कुराया।
310579	I'm fed up with her chatter.	514042	मैं उसकी बकबक से तंग आ गया हूँ।
310591	She was brought up by her grandmother.	483788	उसकी दादी ने उसे पाल-पोस कर बड़ा किया था।
310591	She was brought up by her grandmother.	483789	उसकी नानी ने उसे पाल-पोस कर बड़ा किया था।
310617	She married a rich man.	450438	उसने पैसेवाले से शादी की।
310783	She cut the cake into six pieces and gave one to each of the children.	487454	उसने केक को छः टुकड़ो में काट कर, हर बच्चे हो एक टुकड़ा दिया।
310871	She is in a mood.	505409	वह भाव खा रही है।
310962	I'm sure that she will come back soon.	485538	मुझे यकीन है कि वह जल्द ही वापस आ जाएगी।
311129	She burst into tears when she heard the news.	509324	वह खबर सुनते ही रो पड़ी।
311286	When she was reading the letter, she looked sad.	486257	वह चिट्ठी पढ़ने के समय दुखी लग रही थी।
311304	She declined the invitation.	477699	उसने आमंत्रण को स्वीकार नहीं किया।
311314	She chose the red dress.	3671008	उसने लाल ड्रेस चुनी।
311430	She is familiar with the subject.	3620712	वह इस विषय से परिचित है।
311579	She didn't want to speak to anyone.	465590	उसे किसी से भी बात करने का मन नहीं था।
311624	She poured coffee into the cups on the table.	494129	उसने मेज़ पर रखे हुए कपों में कॉफ़ी डाली।
311641	She plays tennis very well.	475980	वह टेनिस बहुत अच्छा खेलती है।
311655	She loves watching tennis matches on TV.	443091	उसे टीवी पर टेनिस देखना बहुत पसंद है।
311741	She is very pretty.	457013	वह बहुत सुंदर है।
311748	She cooked us a wonderful meal.	482462	उसने हमारे लिए बहुत ही शानदार भोजन तैयार किया।
311791	She is very careful, so she seldom makes mistakes.	491570	वह बहुत ध्यानपूर्वक है, इसलिए बहुत कम ग़लतियाँ करती है।
311821	She married Tom last month.	486271	उसने पिछले महीने टॉम से शादी करी थी।
311872	She did not say anything.	2017362	उसने कुछ नहीं कहा।
311948	She was heard playing the violin.	2065969	वह विओलिन बजाती सुनाई दी.
311984	She bought two pounds of butter.	482435	उसने एक किलो मक्खन खरीदा।
311993	She has gone to Paris.	3620675	वह पेरिस गई है।
311995	She left for Paris.	2082961	वह पेरिस के लिए रवाना हो गई।
311995	She left for Paris.	2082962	वे पेरिस के लिए रवाना हो गईं।
312009	She bought a handbag, but she lost it the next day.	2045741	उसने नयी हैंडबैग खरीदी, मगर अगले ही दिन वह खो बैठी।
312009	She bought a handbag, but she lost it the next day.	2045742	उन्होंने नयी हैंडबैग खरीदीं, मगर अगले ही दिन वह खो बैठीं।
312111	She can speak French, and fluently at that.	485969	वह फ़्रानसीसी बोल सकती है, और बहुत धड़ल्ले से बोलती है।
312183	She will be back before long.	477730	वह थोड़ी देर में ही वापस आ जाएगी।
312217	She has not come here yet.	485783	वह अभी तक यहाँ नहीं आई है।
312241	She believes her son is still alive.	475823	उसको लगता है कि उसका बेटा अभी भी ज़िंदा है।
312253	She did it all by herself.	509365	उसने सब कुछ अपने-आप किया।
312272	She talks as if she knew everything.	457025	वह तो ऐसे बात करती है जैसे उसे सब कुछ पता हो।
312332	She has already finished the work.	485769	वह काम खतम कर चुकी है।
312397	She talks a lot.	505149	वह बहुत बोलती है।
312397	She talks a lot.	505150	वह बहुत बक-बक करती है।
312513	She is an obstinate girl.	486030	वह एक ज़िद्दी लड़की है।
312537	She has worn the same hat for a month.	2056664	उसने एक महीने से वही टोपी पहन रखी है.
312551	She lives in an apartment alone.	510240	वह फ़्लैट में अकेले रहती है।
312585	She remained single all her life.	480320	उसने पूरी ज़िन्दगी शादी नहीं करी।
312613	She suddenly became famous.	517909	वह अचानक से मशहूर बन गई।
312660	She is capable of teaching both English and French.	2078207	उसके पास अंग्रेज़ी और फ़्रांसीसी सिखाने की काबिलियत है।
312669	She has a rich vocabulary of English words.	511703	उसको बहुत सारे अंग्रेज़ी शब्द आते हैं।
312704	She went to America for the purpose of studying English literature.	2070364	वह अंग्रेज़ी साहित्य का अध्ययन करने के इरादे से अमरीका गई।
312726	She has a clean heart.	505129	उसका दिल साफ़ है।
312759	She went to Paris to study music.	485758	वह संगीत पढ़ने के लिए पैरिस गई।
312881	She began to sing.	514032	वह गाने लगी।
312966	She looked at the picture.	505392	उसने तस्वीर को देखा।
313038	She had her bag snatched.	516789	उससे उसका बस्ता छीन लिया गया।
313071	She dialed the wrong number.	516809	उसने गलत नम्बर मिला डाला।
313104	She gladly accepted his proposal.	477719	उसने उसका प्रस्ताव खुशी से स्वीकार कर लिया।
313115	She knew the story already.	514133	उसको कहानी पहले से ही पता थी।
313315	She is a wealthy woman.	491846	वह बहुत पैसेवाली औरत है।
313323	She married a rich old man.	883263	उसने अमीर बूढ़े से शादी कर ली ।
313424	She isn't married.	498107	वह शादीशुदा नहीं है।
313463	She forgot to feed her dog.	482424	वह अपने कुत्ते को खिलाना भूल गई।
313515	She is ashamed of her old clothes.	455249	उसको अपने पुराने कपड़ो पर शर्म आती है।
313517	She left the old newspapers lying in a heap.	483838	उसने पुराने अखबारों को एक ढेर में करके छोड़ दिया।
313532	She is five years old.	590009	वह पाँच साल की है।
313646	She bent down.	455243	वह नीचे झुकी।
313710	She isn't running.	2082951	वह भाग नहीं रही है।
313710	She isn't running.	2082952	वे भाग नहीं रहीं हैं।
313736	She is appearing on TV tonight.	516649	वह आज टीवी पर आएगी।
313737	She is busy at present and can't speak to you.	485817	वे अभी व्यस्त हैं और आपसे बात नहीं कर सकतीं हैं।
313786	She had a daughter by her first husband.	487471	उसकी अपने पहले पति से एक लड़की थी।
313801	She was robbed of her purse.	483796	उसका पर्स उससे चुरा लिया गया।
313816	She died yesterday afternoon.	505090	उनकी मौत कल दोपहर को हुई थी।
313816	She died yesterday afternoon.	2080467	वह कल दोपहर को मर गई।
313816	She died yesterday afternoon.	2080469	वे कल दोपहर को मर गईं।
313852	She passed away peacefully last night.	484155	वह कल रात आराम से चल बसीं।
313853	She tried to kill herself last night.	2046476	उसने कल रात ख़ुद की जान लेने की कोशिश की।
313853	She tried to kill herself last night.	2046479	उन्होंने कल रात ख़ुद की जान लेने की कोशिश की।
313935	She is dealing out two apples to each child.	483868	वह हर बच्चे को दो सेव बाँट रही है।
313952	She called her children into the room.	505059	उसने अपने बच्चों को कमरे में बुलाया।
314046	She helped me pack my suitcase.	498084	उसने मुझे मेरी अटैची पैक करने में मदद करी।
314057	She demanded that I should help him.	487214	उसने मुझसे उसकी मदद करने की माँग की।
314187	She showed me a letter written in English.	485556	उसने मुझे अंग्रेज़ी में लिखी हुई चिट्ठी दिखाई।
314197	She refused to notice me.	476366	उसने मुझे ध्यान में लेने से इनकार करदिआ।
314204	She doesn't speak to me.	485916	वह मुझसे बात नहीं करती।
314223	She got me a tiny toy.	561270	वह मेरे लिए एक नन्हा सा खिलौना खरीद लाई।
314283	She pulled my shirt.	516768	उसने मेरी कमीज़ खींची।
314303	She accused me of making a mistake.	482475	उसने मुझपर ग़लती करने का इलज़ाम लगाया।
314371	She reproached me for being lazy.	516752	उसने मुझपर आलसी होने के लिए गुस्सा किया।
314410	She is senior to me by three years.	475920	वह मुझसे तीन साल बड़ी है।
314578	She can't ride a bicycle.	2082956	वह साइकिल नहीं चला सकती।
314578	She can't ride a bicycle.	2082957	वे साइकिल नहीं चला सकतीं।
314631	She put down her thoughts on paper.	2045684	उसने अपने विचार कागज़ पर उतार दिेए।
314688	She felt insecure about her future.	484041	उसको अपना आने वाला कल थोड़ा डाँवाडोल लगा।
314688	She felt insecure about her future.	484042	उसको अपना भविष्य असुरक्षित लगा।
314873	She has long arms and legs.	505107	उसके हाथ-पैर लम्बे हैं।
314887	She reproached me for not answering the letter.	491836	उसने मुझे चिट्ठी का जवाब न देने के लिए डाँटा।
314894	She forgot to mail the letter.	450421	वह चिट्ठी को डाक में डालना भूल गई।
314894	She forgot to mail the letter.	450422	वह चिट्ठी को डाक करना भूल गई।
314918	She went to the market once a week.	465612	वह हफ़्ते में एक बार बाज़ार जाती थी।
314932	She spoke in soft tones.	485774	उसने नर्म आवाज़ में बोला।
314968	She went to Paris for the first time.	498206	वह पहली बार पैरिस गई थी।
315035	She is not less than thirty.	516660	उसकी आयु तीस साल से कम नहीं है।
315057	She can sing and dance beautifully.	2039460	वह खूबसूरती से गा और नाच सकती है।
315057	She can sing and dance beautifully.	2039461	वह खूबसूरती से गा और नाच लेती है।
315116	She has a gentle heart.	498609	वह नर्म दिल वाली है।
315168	She was wandering in the woods.	2038864	वह जंगल में भटक रही थी।
315168	She was wandering in the woods.	2038866	वे जंगल में भटक रहीं थी।
315300	She resembles her sister in character.	450415	उसका चरित्र उसकी बहन से मिलता-जुलता है।
315402	She wore a red dress.	498100	उसने लाल रंग के कपड़े पहने थे।
315402	She wore a red dress.	498101	उसने लाल ड्रेस पहनी थी।
315425	She left the baby crying.	476337	उसने बच्चे को रोते हुए छोड़ दिया।
315461	She always complains of her teacher.	465636	वह हमेशा अपनी टीचर की शिक़ायत करती है।
315560	She's worried as it's been many months since she heard from her son.	450409	वह चिंतित है क्योंकि पिछले कुछ महीनों से उसके बेटे की कोई भी ख़बर नहीं आई है।
315656	She opened the window to free the kitchen of the smell.	465609	रसोई से बदबू निकालने के लिए उसने खिड़की खोली।
315704	She reminds me very much of her mother.	459424	वह मुझे उसकी माँ की याद दिलाती है।
315766	She was very surprised at the news.	561272	वह खबर सुनकर हैरान रह गई।
315782	She is shy and talks little.	515361	वह शर्मीली है और कम बोलती है।
315793	She was told off for being late.	561250	उसे देर से आने के लिए डाँट खानी पड़ी।
315842	She didn't like living in the city.	3665672	उसे शहर में रहना पसंद नहीं था।
315842	She didn't like living in the city.	3665673	उसे शहर में रहना अच्छा नहीं लगता था।
315850	She gazed at me for a long time.	514123	उसने मुझको बहुत देर तक घूरकर देखा।
315868	She lived a long life.	506546	उसने लम्बी ज़िन्दगी जी।
315892	She's in the garden planting roses.	491875	वह बगीचे में है, गुलाब के फूल लगा रही है।
315963	She stared me down with anger.	505045	उसने मुझपर ग़ुस्से से घूरा।
316041	All of a sudden, she began to laugh.	561266	वह अचानक से हँस पड़ी।
316078	While in Japan, she bought the camera.	2079028	जापान में होते वक़्त उसने वह कैमरा खरीदा।
316078	While in Japan, she bought the camera.	2079030	जापान में होते वक़्त उन्होंने वह कैमरा खरीदा।
316117	She is in bed with a fever.	483886	वह बुखार के साथ बिस्तर में लेटी हुई है।
316132	She takes care of her old mother.	487427	वह अपनी बूढ़ी माँ की देखभाल करती है।
316164	She is dressed in white.	491840	उसने सफ़ेद कपड़े पहने हुएँ हैं।
316183	She wears her hair in a bun.	516784	वह अपने बालों को जूड़े में बाँधती है।
316185	She wanted to have her hair cut, but her mother wouldn't let her.	450403	वह अपने बाल कटवाना चाहती थी, पर उसकी मम्मी राज़ी नहीं थी।
316227	She went into ecstasies about the ring he had bought her.	483986	वह उसकी खरीदी हुई अँगूठी को देखकर खुशी से पागल हो गई।
316255	She warned him not to go alone.	516702	उसने उसे अकेले न जाने की चेतावनी दी।
316306	She asked him to raise the funds.	450385	उसने उससे पैसे जुटाने के लिए कहा।
316307	She gave him a watch.	473707	उसने उसे एक घड़ी दी।
316374	She began to cry at the sight of his face.	491302	वह उसका चेहरा देखते ही रोने लगी।
316453	She boiled over with rage at his betrayal.	487241	वह उसके धोखे पर गुस्से से ज्वाला हो गई।
316496	She tried in vain to please him.	486366	उसने बेकार में उसको खुश करने की कोशिश की।
316605	She is a beauty.	486336	वह तो हसीना है।
316637	She's a beauty from a distance.	600421	वह दूर से हसीना लगती है।
316693	She cannot attend school on account of illness.	509975	वह बीमारी की वजह से स्कूल नहीं जा सकती।
316710	She is poor, but she looks happy.	486244	वह गरीब है, पर दिखने से खुश लगती है।
316747	She was in despair when her husband died.	491820	जब उसके पति की मौत हो गई उसने सारी उम्मीद छोड़ दी।
316789	She is not afraid of anything.	485504	वह किसी भी चीज़ से नहीं डरती है।
316942	She is as beautiful as her mother.	475831	वह अपनी माँ जैसी सुंदर है।
316951	She really takes after her mother.	2076898	वह सचमुच अपने मां पर गई है।
316951	She really takes after her mother.	2076899	वे सचमुच अपने मां पर गई हैं।
316961	She cried out the moment she saw her mother.	450399	उसने जैसे ही अपनी मम्मी को देखा, वह चिल्ला उठी।
317007	She asked me if I knew her address.	455251	उसने मुझसे पूछा कि मैं उसका पता जानता था या नहीं।
317009	She showed me her room.	486258	उसने मुझे अपना कमरा दिखाया।
317011	She is angry with me.	2079868	वह मुझसे नाराज़ है।
317011	She is angry with me.	2079869	वह मुझसे नाराज़ हैं।
317019	She is two years younger than me.	484047	वह मुझसे दो साल छोटी है।
317067	She used to play tennis every Sunday.	2075212	वह हर रविवार टेनिस खेला करती थी।
317067	She used to play tennis every Sunday.	2075214	वे हर रविवार टेनिस खेला करती थीं।
317103	She saved money for a rainy day.	498108	उसने बुरे वक्त के लिए पैसे बचाए।
317120	She was only pretending to be asleep.	485839	वह सोना का बहाना कर रही थी।
317158	Her face lit up.	2038861	उसका चहरा चमक उठा।
317158	Her face lit up.	2038862	उनका चहरा चमक उठा।
317317	She left the table after dinner.	487504	वह खाना खाने के बाद मेज़ से उठकर चली गई।
317330	She is too young to go to school.	509363	वह स्कूल जाने के लिए अभी बहुत छोटी है।
317344	She leaped for joy.	465637	वह खुशी से उछल पड़ी।
317370	She may have to quit her job next month.	498533	उसे शायद अपनी नौकरी अगले महीने छोड़नी पड़ेगी।
317388	She bought a dozen eggs.	506503	उसने एक दर्जन अंडे खरीदे।
317417	She is busy preparing for the trip.	516775	वह सफ़र की तैयारी में लगी हुई है।
317808	Since he was tired, he went to bed.	483927	वह थक गया था, तो सोने चला गया।
317822	There is no point in studying if you are feeling tired.	491599	अगर थक गए हो तो पढ़ाई करने से कोई फ़ायदा नहीं है।
317830	Are you tired?	588592	थक गए हो क्या?
317857	Can you keep it a secret?	442991	क्या तुम इसे राज़ रख सकते हो?
317873	Fat hens lay few eggs.	487412	मोटी मुर्गियाँ कम अंडे देतीं हैं।
317963	Some fish fly.	498173	कुछ मछलियाँ उड़ सकतीं हैं।
318040	The plane will take off in one hour.	516764	विमान एक घंटे में उड़ान भरेगा।
318046	The plane took off exactly at six.	457063	हवाईजहाज़ ने ठीक छः बजे उड़ान ली।
318069	The plane will arrive at three.	609378	विमान तीन बजे पहुँचेगा।
318115	The plane crash took 200 lives.	457086	विमान दुर्घटना ने दो सौ लोगों की जानें लें लीं।
318163	She went to Paris in order to study art.	2075227	वह कला का अध्ययन करने पेरिस गई।
318163	She went to Paris in order to study art.	2075228	वे कला का अध्ययन करने पेरिस गईं।
318232	Don't fail to call me back.	465588	मुझे वापस फ़ोन करना मत भूलना।
318299	A hundred years is called a century.	461263	सौ सालों को एक शतक बुलाया जाता है।
318385	It is no less than ten miles to the hospital.	498219	हस्पताल कम-से-कम दस मील दूर है।
318418	Sickness prevented him from going out.	483046	वह बीमारी की वजह से बाहर नहीं जा सका।
318485	The patient breathed his last.	486363	रोगी ने अपनी आखरी साँस भरी।
318540	Poverty often engenders crime.	463388	अप्राध की पैदाइश अक्सर ग़रीबी में होती है।
318839	I helped my father water the flowers.	585051	मैंने अपने पापा को फूलों को पानी डालने में मदद करी थी।
318877	Where did dad go?	484126	पापा कहाँ गए?
318916	My father's hair has grown white.	449367	मेरे पापा के बाल सफ़ेद हो गए हैं।
318979	My father caught three fish yesterday.	3624047	मेरे पिता ने कल तीन मछलीयां पकड़ी।
319018	My father has just come home.	484046	मेरे पापा अभी अभी घर वापस आएँ हैं।
319079	My father can speak English well.	475947	मेरे पिताजी को अंग्रेज़ी अच्छे से बोलना आता है।
319089	Father is watering flowers.	518738	पापा फूलों को पानी दे रहे हैं।
319093	Father kept in touch with us by mail and telephone while he was overseas.	739777	जब पिताजी विदेश में थे, वे हमारे साथ चिट्ठी और फ़ोन से सम्पर्क करते थे।
319143	Father has recently come back to Japan.	505284	पिताजी हाल ही में जापान लौट आए हैं।
319160	My father consented to my going abroad.	485796	मेरे पिता मेरे विदेश जाने से राज़ी थे।
319163	Father objected to my going to the mountain alone.	485870	पिताजी मेरे पहाड़ पर अकेले जाने से राज़ी नहीं थे।
319183	Father bought me a camera.	2078983	पिताजी ने मेरे लिए एक कैमरा खरीदा।
319204	My father told me not to read books in bed.	506491	मेरे पिता ने मुझसे बिस्तर में किताबें पढ़ने से मना किया।
319246	Father sometimes took me to his office.	515365	पापा कभी-कभी मुझे दफ़्तर ले जाया करते थे।
319307	My father works for a power company.	514119	मेरे पापा बिजली की कम्पनी में काम करते हैं।
319434	Don't give in.	514105	हार मत मान लो।
319586	Shall I clean the room?	450386	मैं कमरे की सफ़ाई करूँ क्या?
319598	When you leave the room, please make sure you turn off the lights.	485907	कमरे से निकलने से पहले, कृपया बत्तियाँ बंद कर दीजिएगा।
319682	The wind scattered the leaves about.	465642	हवा ने पत्तियों को यहाँ-वहाँ बिखेर दिया।
319707	The wind carries seeds for great distances.	491782	हवा बीजों को दूर-दूर तक लेजाती है।
319811	Keep down, or you'll be shot.	485970	नीचे रहो, नहीं तो तुम्हें गोली लग जाएगी।
319855	Don't lose your temper.	505427	नाराज़ मत हो जाओ।
319864	We've run out of paper for the photocopier.	511710	फ़ोटोकॉपियर में कागज़ खतम हो गया है।
319868	I'd like to get a refund.	487450	मुझे अपने पैसे वापस चाहिए।
319880	Buddhism had its beginnings in India.	487641	बौद्ध धर्म भारत में पैदा हुआ था।
319980	Physics is my favorite subject.	483862	भौतिक विज्ञान मेरा सबसे पसंदीता विषय है।
320102	Soldiers are used to danger.	588455	सिपाहियों को खतरे से खेलने की आदत होती है।
320313	Show me another example.	561253	मुझे एक और उदाहरण दो।
320371	No answer is also an answer.	491582	जवाब न देना भी एक तरह का जवाब होता है।
320390	She is intense in her study.	475969	वह अपनी पढ़ाई में बहुत ध्यान लगाती है।
320509	I am tired with walking.	482441	मैं चल-चलकर थक गया हूँ।
320575	Mother and I are different in every way.	515403	मम्मी और मैं किसी भी पहलू में एक-समान नहीं हैं।
320583	I am looking for a present for my mother.	450425	मैं अपनी मम्मी के लिए तोह्फ़ा ढूँढ रहा हूँ।
320614	Mother bought a beautiful doll for her.	491572	माँ ने उसके लिए एक सुन्दर सी गुड़िया खरीदी।
320679	My mother put clean sheets on the bed.	483873	मेरी माँ ने बिस्तर पर साफ़ चादर बिछाई।
320742	Mother bought me the book.	483803	मम्मी ने मेरे लिए वह किताब खरीदी।
320748	Mother told me to mow the lawn.	487433	मेरी माँ ने मुझसे घास काटने के लिए कहा।
320923	A mother is responsible for the conduct of her children.	516680	एक माँ अपने बच्चों के बर्ताव के लिए ज़िम्मेदार होती है।
320924	The mother is leading her child by the hand.	515426	माँ हाथ पकड़कर अपने बच्चे को ले जा रही है।
321024	You'll be punished if you break the law.	486362	अगर तुम कानून तोड़ोगे तो तुम्हें सज़ा मिलेगी।
321054	The law says that all men are equal.	495947	क़ानून के मुताबिक सभी मनुष्य समान हैं।
321060	It is very important to keep the law.	449293	क़ानूनों का पालन करना बहुत ज़रूरी है।
321133	Don't forget to return the book to the library.	479657	उस किताब को पुस्तकालय को लौटाना मत भूलना।
321162	You should write it down before you forget it.	465645	तुम्हें इसे लिख लेना चाहिए, जिससे पहले कि तुम भूल जाओ।
321323	I'll admit I'm wrong.	588544	मैं मानता हूँ कि मैं ग़लत था।
321324	It's not my fault.	609869	मेरी ग़लती नहीं है।
321386	We cannot decide whether to go to college or not.	449298	हम यह फ़ैसला नहीं ले पा रहें हैं कि कॉलेज जाएं या न जाएं।
321441	Tell me the truth.	505259	मुझे सच्चाई बताओ।
321452	There is a Tanaka in my class, too.	2079371	मेरी कक्षा में भी एक तानाका है।
321484	Do you know my brother Masao?	506483	तुम मेरे भय्या मसाओ को जानते हो क्या?
321505	You may use my car at any time.	3620669	तुम मेरी कार कभी भी इस्तेमाल कर सकते हो।
321505	You may use my car at any time.	3620670	आप मेरी कार कभी भी इस्तेमाल कर सकते हैं।
321623	I can't walk any further.	487428	मैं और नहीं चल सकती।
321623	I can't walk any further.	515434	मुझसे और नहीं चला जाएगा।
321700	I have to go now.	3216312	मुझे अभी जाना है।
321732	I'll stay home.	588630	मैं घर पर ही रहूँगा।
321786	I guess I'm not as smart as you.	2056478	मुझे लगता है मैं आपकी तरह चुस्त नहीं हूँ.
321818	I'll be on duty this Sunday.	516664	मैं इस रविवार को ड्यूटी पर हूँगा।
321838	I am doing business on a large scale.	483878	मैं बड़े पैमाने पर व्यापार कर रहा हूँ।
321937	I want to marry her.	516665	मैं उससे शादी करना चाहता हूँ।
322058	You are allowed to check out not more than five books at a time.	2336249	आपको एक समय में केवल पांच पुस्तकों को ले जाने की इजाज़त है.
322074	A book is made of paper.	3660364	किताब कागज़ का बना होता है।
322090	Have you ever written a book?	465607	आपने कभी किताब लिखी है क्या?
322105	I am reading a book.	3085284	मैं किताब पढ़ रही हूँ।
322330	My sister has a job.	506486	मेरी बहन के पास नौकरी है।
322341	My sister has long legs.	486302	मेरी बहन की टांगें बहुत लम्बीं हैं।
322425	I think it is very good to lead a regular life.	457022	मेरे ख़याल से आम ज़िन्दगी जीना बहुत अच्छी बात है।
322433	You must clean your room every day.	2039281	अपना कमरा हर रोज़ साफ़ करना चाहिये।
322503	She was late once again.	483929	वह एक बार फिर देर से आई।
322519	If you should die, what would become of your family?	2046176	अगर तुम मर गए तो तुम्हारे परिवार का क्या होगा?
322519	If you should die, what would become of your family?	2046177	अगर आप मर गएं तो आप के परिवार का क्या होगा?
322650	How about the taste?	509348	और स्वाद कैसा है?
322709	Are you sleepy?	2046168	नींद आई है?
322709	Are you sleepy?	2046170	तुम्हें नींद आई है?
322709	Are you sleepy?	2046172	क्या तुम्हें नींद आई है?
322719	In order to stay awake, I may have to drink more coffee.	459382	मुझे जगे रहने के लिए शायद और कॉफ़ी पीनी पड़ेगी।
322763	It's like a dream come true.	450395	मानो कोई सपना सच आ गया हो।
322838	It's for free.	491588	यह मुफ़्त है।
322838	It's for free.	491589	यह मुफ़्त का है।
322898	A good idea occurred to me last night.	486317	मुझे कल सोते समय दिमाग़ में एक अच्छा आयडिया आया।
322900	A good idea suddenly struck her.	3216294	अचानक उसे एक अच्छा आइडिया आया।
322966	Where there is life, there is hope.	3341728	जहाँ जीवन, वहाँ आशा।
322980	Will you turn on the light?	486324	बत्ती चालू कर दोगे क्या?
322982	Put out the light and go to bed.	495926	बत्ती बंद करो और सो जाओ।
323039	Do we have to get up early tomorrow morning?	510228	क्या हमे कल सुबह जल्दी उठना है?
323071	Mind you call me up tomorrow.	505096	मुझे कल फ़ोन करना न भूल जाना।
323105	Don't forget to come here at seven tomorrow.	505118	कल यहाँ सात बजे आना न भूलना।
323105	Don't forget to come here at seven tomorrow.	505121	कल यहाँ सात बजे पहुँचना न भूलना।
323132	You can get in touch with me tomorrow.	1658886	तुम मुझे कल मिलो.
323152	I'd like to see him tomorrow afternoon.	515385	मैं उससे कल दोपहर को मिलना चाहता हूँ।
323260	I don't think that it will rain tomorrow.	465616	मुझे नहीं लगता कल बारिश होगी।
323289	We may not win tomorrow.	491922	हम कल शायद नहीं जीतेंगे।
323307	The store will be closed tomorrow.	2040279	दुकान कल बंद रहेगा।
323307	The store will be closed tomorrow.	2040280	दुकान कल बंद होगा।
323307	The store will be closed tomorrow.	2040281	दुकान कल बंद हो जायेगा।
323316	Tomorrow is my birthday and I will be seventeen.	446480	कल मेरा जन्मदिन है, और मैं सत्रह साल का हो जाऊँगा।
323316	Tomorrow is my birthday and I will be seventeen.	446481	कल मेरा जन्मदिन है, और मैं सत्रह साल की हो जाऊँगी।
323327	Come see me again tomorrow.	487219	मुझसे कल फिर आकर मिलना।
323369	I don't know if it will rain tomorrow.	491736	मुझे मालूम नहीं कल बारिश होगी या नहीं।
323456	I'm going to meet him tomorrow.	516703	मैं कल उससे मिलने जा रहा हूँ।
323465	You shall have an answer tomorrow.	2075233	तुम्हें कल जवाब मिल जाएगा।
323465	You shall have an answer tomorrow.	2075234	आपको कल जवाब मिल जाएगा।
323505	Do not trust such men as praise you to your face.	483969	जो लोग तुम्हारे सामने तुम्हारी अच्छाई करते हैं, ऐसे लोगों का भरोसा नहीं करना चाहिए।
323683	Hold your tongue, or you'll be killed.	491688	अपनी ज़बान बंद रखो, नहीं तो मारे जाओगे।
323962	It was night.	3667932	रात थी।
324148	The arrow indicates the way to Tokyo.	3225328	यह ऐरो टोक्यो का रास्ता दिखाता है।
324195	I want you to keep your promise.	516659	मैं चाहता हूँ कि तुम अपना वादा निभाओ।
324215	Don't go back on your promise.	450398	अपना वादा मत तोड़ो।
324229	I will find out how the medicine works.	485891	मैं पता लगाऊँगा कि यह दिवाई कैसे काम करती है।
324240	Take medicine.	485850	दवाई लो।
324333	I have got your name from my friend.	510015	मुझे आपका नाम अपने दोस्त से मिला है।
324334	I advise you not to borrow money from your friends.	514145	मेरी तुम्हारे लिए यह सलाह है कि अपने दोस्तों से पैसे उधार मत लो।
324392	My friends celebrated my birthday.	3216291	मेरे दोस्तों ने मेरा जन्मदिन मनाया।
324491	Yumi went there by herself.	461250	यूमी वहाँ अकेले गई थी।
324566	The male peacock has colorful tail feathers.	581689	मोर की पूंछ के पंख रंग-बिरंगी होते हैं।
324583	Last night you forgot to turn off the radio, didn't you?	505274	तुम कल रात रेडियो को बंद करना भूल गए थे ना?
324627	What would you like for supper?	509368	आप रात में खाने के लिए क्या खाना चाहेंगे?
324649	My father went jogging after dinner.	585030	मेरे पापा रात को खाना खाने के बाद दौड़ने गए थे।
324736	Do you have an appointment?	476405	आपके पास अपौइंटमेंट है क्या?
324790	Open an account.	2040155	खाता खोलें।
324790	Open an account.	2040157	खाता खोलो।
324809	Do you believe in fairies?	451293	तुम परियों में विश्वास करते हो क्या?
324809	Do you believe in fairies?	451294	तुम परियों में विश्वास करती हो क्या?
324887	In brief, the party was splendid.	2057561	संक्षेप में कहें तो पार्टी बेहद अच्छी थी.
324978	He said he would see me the next day.	491672	उसने कहा था कि वह मुझसे अगले दिन मिलेगा।
325013	Something must have happened to him on the way.	491596	उसके साथ रास्ते पर कुछ हुआ होगा।
325076	Won't you come and see me next week?	484043	मुझे अगले हफ़्ते देखने आओगे ना?
325089	I'll be in Tokyo on business next week.	482443	मैं अगले हफ़्ते टोक्यो में हूँगा काम पर।
325107	I want to study abroad next year.	475926	मुझे अगले साल विदेश जाकर पढ़ाई करने का मन है।
325223	How do you like your eggs done?	491626	तुम्हें अपने अँडे कैसे पसंद हैं?
325305	The storm did great harm to the crop.	498189	तूफ़ान ने फ़सल को बहुत नुक्सान पहुँचाया।
325322	A selfish man thinks of nothing but his own feelings.	491642	मतलबी इनसान केवल अपनी भावनाओं के बारे में ही सोचता है।
